Nom;latitude;longitude;found;google_maps_url
Vers la Forêt d'Eu à VTT;49.704962;1.4788275;True;https://www.google.com/maps/search/?api=1&query=49.704962%2C1.4788275%28Vers%20la%20For%C3%AAt%20d%27Eu%20%C3%A0%20VTT%29
De Rouen à Forges-les-Eaux;49.4332945;1.10618979;True;https://www.google.com/maps/search/?api=1&query=49.4332945%2C1.10618979%28De%20Rouen%20%C3%A0%20Forges-les-Eaux%29
L'Orée des Près - Gite familial;49.8753083;0.98187158;True;https://www.google.com/maps/search/?api=1&query=49.8753083%2C0.98187158%28L%27Or%C3%A9e%20des%20Pr%C3%A8s%20-%20Gite%20familial%29
Festival de danse : Plein Phare Out;49.49359;0.10097;True;https://www.google.com/maps/search/?api=1&query=49.49359%2C0.10097%28Festival%20de%20danse%20%3A%20Plein%20Phare%20Out%29
Location de vélos - Bureau d'Information Touristique de Jumièges;49.4346353;0.8207907;True;https://www.google.com/maps/search/?api=1&query=49.4346353%2C0.8207907%28Location%20de%20v%C3%A9los%20-%20Bureau%20d%27Information%20Touristique%20de%20Jumi%C3%A8ges%29
[Exposition temporaire] Jacques-Émile Blanche et Celia Saxton Noble : une amitié anglaise;49.8727897;1.0438285;True;https://www.google.com/maps/search/?api=1&query=49.8727897%2C1.0438285%28%5BExposition%20temporaire%5D%20Jacques-%C3%89mile%20Blanche%20et%20Celia%20Saxton%20Noble%20%3A%20une%20amiti%C3%A9%20anglaise%29
De Yainville à Jumièges;49.4522949;0.83200023;True;https://www.google.com/maps/search/?api=1&query=49.4522949%2C0.83200023%28De%20Yainville%20%C3%A0%20Jumi%C3%A8ges%29
Ekla ! Concert live pour livre pop-up animé par Compagnie Turnsteak;49.46313;1.07078;True;https://www.google.com/maps/search/?api=1&query=49.46313%2C1.07078%28Ekla%20%21%20Concert%20live%20pour%20livre%20pop-up%20anim%C3%A9%20par%20Compagnie%20Turnsteak%29
Silleron et Iclon à VTT;49.829923;0.790955;True;https://www.google.com/maps/search/?api=1&query=49.829923%2C0.790955%28Silleron%20et%20Iclon%20%C3%A0%20VTT%29
Animation nature pour les tout-petits;49.554264;0.181841;True;https://www.google.com/maps/search/?api=1&query=49.554264%2C0.181841%28Animation%20nature%20pour%20les%20tout-petits%29
Musée Pierre Corneille - Maison des Champs;49.3896909;1.02115777;True;https://www.google.com/maps/search/?api=1&query=49.3896909%2C1.02115777%28Mus%C3%A9e%20Pierre%20Corneille%20-%20Maison%20des%20Champs%29
Pub Janine - La Grande École;49.4882739;0.1084304;True;https://www.google.com/maps/search/?api=1&query=49.4882739%2C0.1084304%28Pub%20Janine%20-%20La%20Grande%20%C3%89cole%29
Le Donjon de Rouen;49.4464099;1.09444078;True;https://www.google.com/maps/search/?api=1&query=49.4464099%2C1.09444078%28Le%20Donjon%20de%20Rouen%29
Rando Yourte;49.8492521;0.62329263;True;https://www.google.com/maps/search/?api=1&query=49.8492521%2C0.62329263%28Rando%20Yourte%29
Hôtel Les Arcades;49.9267667;1.079382;True;https://www.google.com/maps/search/?api=1&query=49.9267667%2C1.079382%28H%C3%B4tel%20Les%20Arcades%29
Domaine Le Clos des Fontaines;49.4340365;0.8182253;True;https://www.google.com/maps/search/?api=1&query=49.4340365%2C0.8182253%28Domaine%20Le%20Clos%20des%20Fontaines%29
Visit and Run;49.613311;1.545886;True;https://www.google.com/maps/search/?api=1&query=49.613311%2C1.545886%28Visit%20and%20Run%29
Les ateliers créatifs du Croco : Fleurs crépon;49.7176358;1.0993315;True;https://www.google.com/maps/search/?api=1&query=49.7176358%2C1.0993315%28Les%20ateliers%20cr%C3%A9atifs%20du%20Croco%20%3A%20Fleurs%20cr%C3%A9pon%29
Cirque-Théâtre d'Elbeuf;49.2907524;1.01117056;True;https://www.google.com/maps/search/?api=1&query=49.2907524%2C1.01117056%28Cirque-Th%C3%A9%C3%A2tre%20d%27Elbeuf%29
Le Rive Gauche;49.3803992;1.10120474;True;https://www.google.com/maps/search/?api=1&query=49.3803992%2C1.10120474%28Le%20Rive%20Gauche%29
Atelier créatif : Cadre mural végétal;49.5037784;0.0942485;True;https://www.google.com/maps/search/?api=1&query=49.5037784%2C0.0942485%28Atelier%20cr%C3%A9atif%20%3A%20Cadre%20mural%20v%C3%A9g%C3%A9tal%29
La Belle de Beauval;49.721716;1.02033655;True;https://www.google.com/maps/search/?api=1&query=49.721716%2C1.02033655%28La%20Belle%20de%20Beauval%29
Laurie Guerrero - Fresques et team buildings;49.7074851;0.2051629;True;https://www.google.com/maps/search/?api=1&query=49.7074851%2C0.2051629%28Laurie%20Guerrero%20-%20Fresques%20et%20team%20buildings%29
Gîtes de France® - Le Manoir de Tessy;49.8622666;0.99303056;True;https://www.google.com/maps/search/?api=1&query=49.8622666%2C0.99303056%28G%C3%AEtes%20de%20France%C2%AE%20-%20Le%20Manoir%20de%20Tessy%29
Foire Agricole de Bacqueville en Caux;49.7863094;0.99904944;True;https://www.google.com/maps/search/?api=1&query=49.7863094%2C0.99904944%28Foire%20Agricole%20de%20Bacqueville%20en%20Caux%29
La Chaumière;50.0167768;1.5031608;True;https://www.google.com/maps/search/?api=1&query=50.0167768%2C1.5031608%28La%20Chaumi%C3%A8re%29
Fête du goût et de l'artisanat;49.8940342;0.8716147;True;https://www.google.com/maps/search/?api=1&query=49.8940342%2C0.8716147%28F%C3%AAte%20du%20go%C3%BBt%20et%20de%20l%27artisanat%29
Guérin Location;49.9284146;1.08226067;True;https://www.google.com/maps/search/?api=1&query=49.9284146%2C1.08226067%28Gu%C3%A9rin%20Location%29
[Brocante];49.9050978;1.09436641;True;https://www.google.com/maps/search/?api=1&query=49.9050978%2C1.09436641%28%5BBrocante%5D%29
Musée Industriel Vivant Expotec 103 - Moulin Saint-Gilles;49.438279;1.133683;True;https://www.google.com/maps/search/?api=1&query=49.438279%2C1.133683%28Mus%C3%A9e%20Industriel%20Vivant%20Expotec%20103%20-%20Moulin%20Saint-Gilles%29
L'Afloria - Head Spa;49.696481;0.1977289;True;https://www.google.com/maps/search/?api=1&query=49.696481%2C0.1977289%28L%27Afloria%20-%20Head%20Spa%29
[Création immersive] Au jardin des potiniers;49.9061814;1.0940258;True;https://www.google.com/maps/search/?api=1&query=49.9061814%2C1.0940258%28%5BCr%C3%A9ation%20immersive%5D%20Au%20jardin%20des%20potiniers%29
Randonnée apéro My French Rhum;49.8402847;0.9905579;True;https://www.google.com/maps/search/?api=1&query=49.8402847%2C0.9905579%28Randonn%C3%A9e%20ap%C3%A9ro%20My%20French%20Rhum%29
Aux portes d'Yvetot;49.5781528;0.76045731;True;https://www.google.com/maps/search/?api=1&query=49.5781528%2C0.76045731%28Aux%20portes%20d%27Yvetot%29
Atelier de l’Ethnothèque : clayonnage et fascinage;49.4975326;0.7573669;True;https://www.google.com/maps/search/?api=1&query=49.4975326%2C0.7573669%28Atelier%20de%20l%E2%80%99Ethnoth%C3%A8que%20%3A%20clayonnage%20et%20fascinage%29
Musée du Tissage Charles Denis;49.707982;0.7559637;True;https://www.google.com/maps/search/?api=1&query=49.707982%2C0.7559637%28Mus%C3%A9e%20du%20Tissage%20Charles%20Denis%29
Quincamp'Fest;49.51955;1.20316;True;https://www.google.com/maps/search/?api=1&query=49.51955%2C1.20316%28Quincamp%27Fest%29
Valleuse des Grandes-Dalles;49.80617;0.49559;True;https://www.google.com/maps/search/?api=1&query=49.80617%2C0.49559%28Valleuse%20des%20Grandes-Dalles%29
Gîte du Vieux Puits N°2;49.8957643;0.91337417;True;https://www.google.com/maps/search/?api=1&query=49.8957643%2C0.91337417%28G%C3%AEte%20du%20Vieux%20Puits%20N%C2%B02%29
Exposition : Petites voiles;49.4889481;0.1143016;True;https://www.google.com/maps/search/?api=1&query=49.4889481%2C0.1143016%28Exposition%20%3A%20Petites%20voiles%29
La Grillade;49.7593275;0.3626056;True;https://www.google.com/maps/search/?api=1&query=49.7593275%2C0.3626056%28La%20Grillade%29
Visite guidée - Criel-sur-Mer : Circuit du patrimoine architectural;50.017558;1.3158049;True;https://www.google.com/maps/search/?api=1&query=50.017558%2C1.3158049%28Visite%20guid%C3%A9e%20-%20Criel-sur-Mer%20%3A%20Circuit%20du%20patrimoine%20architectural%29
Brocante;49.9895521;1.4214813;True;https://www.google.com/maps/search/?api=1&query=49.9895521%2C1.4214813%28Brocante%29
Peinture sur enduit de chaux frais peinture affresco;49.476084;1.406129;True;https://www.google.com/maps/search/?api=1&query=49.476084%2C1.406129%28Peinture%20sur%20enduit%20de%20chaux%20frais%20peinture%20affresco%29
Jardin des Damville;49.4505853;1.6522555;True;https://www.google.com/maps/search/?api=1&query=49.4505853%2C1.6522555%28Jardin%20des%20Damville%29
Aître Saint-Maclou;49.4398949;1.09947523;True;https://www.google.com/maps/search/?api=1&query=49.4398949%2C1.09947523%28A%C3%AEtre%20Saint-Maclou%29
[Cabaret] Bingo disco;49.9213557;1.0799553;True;https://www.google.com/maps/search/?api=1&query=49.9213557%2C1.0799553%28%5BCabaret%5D%20Bingo%20disco%29
Gîtes de France® - Auleclairlogis;49.5675055;0.30322222;True;https://www.google.com/maps/search/?api=1&query=49.5675055%2C0.30322222%28G%C3%AEtes%20de%20France%C2%AE%20-%20Auleclairlogis%29
réouverture de la Micro Folie d'Yquebeuf;49.5903797;1.2581554;True;https://www.google.com/maps/search/?api=1&query=49.5903797%2C1.2581554%28r%C3%A9ouverture%20de%20la%20Micro%20Folie%20d%27Yquebeuf%29
Fête communale de Canville les deux églises avec marché artisanal/ retraite aux flambeaux avec défilé de majorettes/ feu d'artifice;49.7704359;0.84102999;True;https://www.google.com/maps/search/?api=1&query=49.7704359%2C0.84102999%28F%C3%AAte%20communale%20de%20Canville%20les%20deux%20%C3%A9glises%20avec%20march%C3%A9%20artisanal/%20retraite%20aux%20flambeaux%20avec%20d%C3%A9fil%C3%A9%20de%20majorettes/%20feu%20d%27artifice%29
Séance de yoga;49.8633661;0.711919;True;https://www.google.com/maps/search/?api=1&query=49.8633661%2C0.711919%28S%C3%A9ance%20de%20yoga%29
Stage de chant : Bab Assalam;50.030264;1.386167;True;https://www.google.com/maps/search/?api=1&query=50.030264%2C1.386167%28Stage%20de%20chant%20%3A%20Bab%20Assalam%29
Hôtel Les Initiés;49.4419889;1.09238023;True;https://www.google.com/maps/search/?api=1&query=49.4419889%2C1.09238023%28H%C3%B4tel%20Les%20Initi%C3%A9s%29
Concert : Catherine Lara en trio;49.500977;0.1435657;True;https://www.google.com/maps/search/?api=1&query=49.500977%2C0.1435657%28Concert%20%3A%20Catherine%20Lara%20en%20trio%29
"Atelier théâtre enfants : ""Les gardiens de la nature""";50.017558;1.3158049;True;https://www.google.com/maps/search/?api=1&query=50.017558%2C1.3158049%28Atelier%20th%C3%A9%C3%A2tre%20enfants%20%3A%20%22Les%20gardiens%20de%20la%20nature%22%29
Enduro Truite;49.77878;0.99704;True;https://www.google.com/maps/search/?api=1&query=49.77878%2C0.99704%28Enduro%20Truite%29
Rencontre : Tatiana de Rosnay;49.4915537;0.1087973;True;https://www.google.com/maps/search/?api=1&query=49.4915537%2C0.1087973%28Rencontre%20%3A%20Tatiana%20de%20Rosnay%29
Divernet;49.9254147;1.07568879;True;https://www.google.com/maps/search/?api=1&query=49.9254147%2C1.07568879%28Divernet%29
Hôtel de la Plage;49.904435;0.92268438;True;https://www.google.com/maps/search/?api=1&query=49.904435%2C0.92268438%28H%C3%B4tel%20de%20la%20Plage%29
Tennis Etretat Cap de Caux;49.705421;0.209279;True;https://www.google.com/maps/search/?api=1&query=49.705421%2C0.209279%28Tennis%20Etretat%20Cap%20de%20Caux%29
[Foire à tout];49.8704484;1.0518932;True;https://www.google.com/maps/search/?api=1&query=49.8704484%2C1.0518932%28%5BFoire%20%C3%A0%20tout%5D%29
Yvetot Normandie Tourisme;49.617333;0.754906;True;https://www.google.com/maps/search/?api=1&query=49.617333%2C0.754906%28Yvetot%20Normandie%20Tourisme%29
Lin et l'Autre · Normandie;49.90487;0.992512;True;https://www.google.com/maps/search/?api=1&query=49.90487%2C0.992512%28Lin%20et%20l%27Autre%20%C2%B7%20Normandie%29
La Maison sur la Falaise;50.0573239;1.3760477;True;https://www.google.com/maps/search/?api=1&query=50.0573239%2C1.3760477%28La%20Maison%20sur%20la%20Falaise%29
Sur la Piste des Comtes d'Evreux;49.5016233;0.58281603;True;https://www.google.com/maps/search/?api=1&query=49.5016233%2C0.58281603%28Sur%20la%20Piste%20des%20Comtes%20d%27Evreux%29
Le Cap Fagnet / Fécamp (site classé) : les blockhaus;49.7676284;0.36963948;True;https://www.google.com/maps/search/?api=1&query=49.7676284%2C0.36963948%28Le%20Cap%20Fagnet%20/%20F%C3%A9camp%20%28site%20class%C3%A9%29%20%3A%20les%20blockhaus%29
Plage-Baignade Saint-Valery-en-Caux;49.870122;0.71578823;True;https://www.google.com/maps/search/?api=1&query=49.870122%2C0.71578823%28Plage-Baignade%20Saint-Valery-en-Caux%29
Bienvenue chez M. Goubert;49.7661871;0.3671446;True;https://www.google.com/maps/search/?api=1&query=49.7661871%2C0.3671446%28Bienvenue%20chez%20M.%20Goubert%29
Rouen gourmande;49.4404281;1.093544;True;https://www.google.com/maps/search/?api=1&query=49.4404281%2C1.093544%28Rouen%20gourmande%29
Mon P'tit resto;49.6612881;0.8785383;True;https://www.google.com/maps/search/?api=1&query=49.6612881%2C0.8785383%28Mon%20P%27tit%20resto%29
L'Etoile de mer;49.70695;0.207388;True;https://www.google.com/maps/search/?api=1&query=49.70695%2C0.207388%28L%27Etoile%20de%20mer%29
Pôle de santé libéral et ambulatoire Gournay en Bray;49.4784002;1.7239127;True;https://www.google.com/maps/search/?api=1&query=49.4784002%2C1.7239127%28P%C3%B4le%20de%20sant%C3%A9%20lib%C3%A9ral%20et%20ambulatoire%20Gournay%20en%20Bray%29
App'art 2 et App'art 3;50.0609909;1.3709107;True;https://www.google.com/maps/search/?api=1&query=50.0609909%2C1.3709107%28App%27art%202%20et%20App%27art%203%29
Mme TARLEE Catherine;50.053368;1.392653;True;https://www.google.com/maps/search/?api=1&query=50.053368%2C1.392653%28Mme%20TARLEE%20Catherine%29
La Riv'Yères;50.0183496;1.31436499;True;https://www.google.com/maps/search/?api=1&query=50.0183496%2C1.31436499%28La%20Riv%27Y%C3%A8res%29
Gîtes de France® - Gîte  de la Forêt;49.524671;0.743182;True;https://www.google.com/maps/search/?api=1&query=49.524671%2C0.743182%28G%C3%AEtes%20de%20France%C2%AE%20-%20G%C3%AEte%20%20de%20la%20For%C3%AAt%29
Traversée du Havre en voitures anciennes;49.6402759;0.2225154;True;https://www.google.com/maps/search/?api=1&query=49.6402759%2C0.2225154%28Travers%C3%A9e%20du%20Havre%20en%20voitures%20anciennes%29
Sortie nature : Transhumance;49.6863179;0.1974784;True;https://www.google.com/maps/search/?api=1&query=49.6863179%2C0.1974784%28Sortie%20nature%20%3A%20Transhumance%29
Oh ! Croco : Bricolage Kazoo;49.7176358;1.0993315;True;https://www.google.com/maps/search/?api=1&query=49.7176358%2C1.0993315%28Oh%20%21%20Croco%20%3A%20Bricolage%20Kazoo%29
Plage-Baignade Saint-Aubin-sur-Mer;49.8939924;0.87116199;True;https://www.google.com/maps/search/?api=1&query=49.8939924%2C0.87116199%28Plage-Baignade%20Saint-Aubin-sur-Mer%29
[Sport] Gala de Gymnastique aux Agrès;49.8737296;1.0476766;True;https://www.google.com/maps/search/?api=1&query=49.8737296%2C1.0476766%28%5BSport%5D%20Gala%20de%20Gymnastique%20aux%20Agr%C3%A8s%29
Montigny;49.767051;1.14157399;True;https://www.google.com/maps/search/?api=1&query=49.767051%2C1.14157399%28Montigny%29
Gites beauregard - Gîte Madeleine;49.92935;1.08314;True;https://www.google.com/maps/search/?api=1&query=49.92935%2C1.08314%28Gites%20beauregard%20-%20G%C3%AEte%20Madeleine%29
Maison des forêts Darnétal;49.4379765;1.15881296;True;https://www.google.com/maps/search/?api=1&query=49.4379765%2C1.15881296%28Maison%20des%20for%C3%AAts%20Darn%C3%A9tal%29
Maître Jean;49.8965869;1.65975189;True;https://www.google.com/maps/search/?api=1&query=49.8965869%2C1.65975189%28Ma%C3%AEtre%20Jean%29
Le Camp de César;49.94038;1.1415;True;https://www.google.com/maps/search/?api=1&query=49.94038%2C1.1415%28Le%20Camp%20de%20C%C3%A9sar%29
L'Écrin du Manoir du Perroy;49.55128;0.75454;True;https://www.google.com/maps/search/?api=1&query=49.55128%2C0.75454%28L%27%C3%89crin%20du%20Manoir%20du%20Perroy%29
Gratte-Panche;49.95574;1.42144;True;https://www.google.com/maps/search/?api=1&query=49.95574%2C1.42144%28Gratte-Panche%29
Loto;49.8304275;1.0279592;True;https://www.google.com/maps/search/?api=1&query=49.8304275%2C1.0279592%28Loto%29
Circuit du Courval;49.857974;1.657494;True;https://www.google.com/maps/search/?api=1&query=49.857974%2C1.657494%28Circuit%20du%20Courval%29
[Spectacle] Dansons l'opéra;49.9241256;1.0742735;True;https://www.google.com/maps/search/?api=1&query=49.9241256%2C1.0742735%28%5BSpectacle%5D%20Dansons%20l%27op%C3%A9ra%29
"Lecture-conférence photographique ""la Normandie"" par Gilles Régnier";49.7059107;0.9625195;True;https://www.google.com/maps/search/?api=1&query=49.7059107%2C0.9625195%28Lecture-conf%C3%A9rence%20photographique%20%22la%20Normandie%22%20par%20Gilles%20R%C3%A9gnier%29
Atelier créatif : Cyanotype;49.5037784;0.0942485;True;https://www.google.com/maps/search/?api=1&query=49.5037784%2C0.0942485%28Atelier%20cr%C3%A9atif%20%3A%20Cyanotype%29
Claricello - Fantaisie musicale pour trio extravagant;49.4446789;1.1001902;True;https://www.google.com/maps/search/?api=1&query=49.4446789%2C1.1001902%28Claricello%20-%20Fantaisie%20musicale%20pour%20trio%20extravagant%29
Les Sérénades de Printemps du Vert Galant;49.539626;1.223672;True;https://www.google.com/maps/search/?api=1&query=49.539626%2C1.223672%28Les%20S%C3%A9r%C3%A9nades%20de%20Printemps%20du%20Vert%20Galant%29
Les Racines du Goût;49.6696676;1.4911537;True;https://www.google.com/maps/search/?api=1&query=49.6696676%2C1.4911537%28Les%20Racines%20du%20Go%C3%BBt%29
Aire de Camping-Car de Ry;49.4722942;1.3444567;True;https://www.google.com/maps/search/?api=1&query=49.4722942%2C1.3444567%28Aire%20de%20Camping-Car%20de%20Ry%29
Gîtes de France® - Le Varvannes;49.68125;0.966682;True;https://www.google.com/maps/search/?api=1&query=49.68125%2C0.966682%28G%C3%AEtes%20de%20France%C2%AE%20-%20Le%20Varvannes%29
Site Médiéval de Blainville-Crevon;49.5042744;1.30462106;True;https://www.google.com/maps/search/?api=1&query=49.5042744%2C1.30462106%28Site%20M%C3%A9di%C3%A9val%20de%20Blainville-Crevon%29
Gîtes de France® - La Petite Maison;49.6943805;0.47773889;True;https://www.google.com/maps/search/?api=1&query=49.6943805%2C0.47773889%28G%C3%AEtes%20de%20France%C2%AE%20-%20La%20Petite%20Maison%29
Visite découverte du village du lin;49.8651013;0.88805211;True;https://www.google.com/maps/search/?api=1&query=49.8651013%2C0.88805211%28Visite%20d%C3%A9couverte%20du%20village%20du%20lin%29
Visite guidée du manoir d'Auffay;49.729212;0.6818054;True;https://www.google.com/maps/search/?api=1&query=49.729212%2C0.6818054%28Visite%20guid%C3%A9e%20du%20manoir%20d%27Auffay%29
[Concert] Festival de Musique Ancienne;49.8850082;1.1374462;True;https://www.google.com/maps/search/?api=1&query=49.8850082%2C1.1374462%28%5BConcert%5D%20Festival%20de%20Musique%20Ancienne%29
La Plaine de Sonimare à cheval;49.680784;0.74038208;True;https://www.google.com/maps/search/?api=1&query=49.680784%2C0.74038208%28La%20Plaine%20de%20Sonimare%20%C3%A0%20cheval%29
Table ronde : Arctique - eldorado maritime ou zone à risques ? Mercredi 15;49.4850974;0.11676722;True;https://www.google.com/maps/search/?api=1&query=49.4850974%2C0.11676722%28Table%20ronde%20%3A%20Arctique%20-%20eldorado%20maritime%20ou%20zone%20%C3%A0%20risques%20%3F%20Mercredi%2015%29
Point Plage de Dieppe · Initiations aux loisirs nautiques et location de matériel;49.9266235;1.08033734;True;https://www.google.com/maps/search/?api=1&query=49.9266235%2C1.08033734%28Point%20Plage%20de%20Dieppe%20%C2%B7%20Initiations%20aux%20loisirs%20nautiques%20et%20location%20de%20mat%C3%A9riel%29
Pressoir du Bois Gribout;49.679;0.71682;True;https://www.google.com/maps/search/?api=1&query=49.679%2C0.71682%28Pressoir%20du%20Bois%20Gribout%29
Centre hospitalier du Belvédère;49.4583051;1.0809364;True;https://www.google.com/maps/search/?api=1&query=49.4583051%2C1.0809364%28Centre%20hospitalier%20du%20Belv%C3%A9d%C3%A8re%29
Vacances de printemps créatives avec Manufactory;49.4892907;0.108098;True;https://www.google.com/maps/search/?api=1&query=49.4892907%2C0.108098%28Vacances%20de%20printemps%20cr%C3%A9atives%20avec%20Manufactory%29
Les ateliers théâtre sur scène;50.0547342;1.42771872;True;https://www.google.com/maps/search/?api=1&query=50.0547342%2C1.42771872%28Les%20ateliers%20th%C3%A9%C3%A2tre%20sur%20sc%C3%A8ne%29
La Jolie Fécampoise;49.75534;0.37585;True;https://www.google.com/maps/search/?api=1&query=49.75534%2C0.37585%28La%20Jolie%20F%C3%A9campoise%29
Défilé Charlott';49.6961637;1.4921802;True;https://www.google.com/maps/search/?api=1&query=49.6961637%2C1.4921802%28D%C3%A9fil%C3%A9%20Charlott%27%29
Visite de Buchy;49.5856526;1.3629912;True;https://www.google.com/maps/search/?api=1&query=49.5856526%2C1.3629912%28Visite%20de%20Buchy%29
Gîte L'ancienne Forge;49.5686186;0.7236844;True;https://www.google.com/maps/search/?api=1&query=49.5686186%2C0.7236844%28G%C3%AEte%20L%27ancienne%20Forge%29
Klic-klac c'est dans la boîte;49.51584;0.66302;True;https://www.google.com/maps/search/?api=1&query=49.51584%2C0.66302%28Klic-klac%20c%27est%20dans%20la%20bo%C3%AEte%29
Salon du livre;50.0627409;1.3688819;True;https://www.google.com/maps/search/?api=1&query=50.0627409%2C1.3688819%28Salon%20du%20livre%29
Scène ouverte fête de la musique;49.7176358;1.0993315;True;https://www.google.com/maps/search/?api=1&query=49.7176358%2C1.0993315%28Sc%C3%A8ne%20ouverte%20f%C3%AAte%20de%20la%20musique%29
Vilaterre;49.836384;0.98260234;True;https://www.google.com/maps/search/?api=1&query=49.836384%2C0.98260234%28Vilaterre%29
Hôtel B&B Yvetot;49.61686;0.77571;True;https://www.google.com/maps/search/?api=1&query=49.61686%2C0.77571%28H%C3%B4tel%20B%26B%20Yvetot%29
Gare de Longroy-Gamaches;49.98221;1.55322;True;https://www.google.com/maps/search/?api=1&query=49.98221%2C1.55322%28Gare%20de%20Longroy-Gamaches%29
La Ferme du Pays;49.5258378;1.02012307;True;https://www.google.com/maps/search/?api=1&query=49.5258378%2C1.02012307%28La%20Ferme%20du%20Pays%29
Monroe;49.44015;1.09517;True;https://www.google.com/maps/search/?api=1&query=49.44015%2C1.09517%28Monroe%29
Visite Atelier Roger Douville;49.771;0.84206;True;https://www.google.com/maps/search/?api=1&query=49.771%2C0.84206%28Visite%20Atelier%20Roger%20Douville%29
[Festival J.E.Di];49.922838;1.081005;True;https://www.google.com/maps/search/?api=1&query=49.922838%2C1.081005%28%5BFestival%20J.E.Di%5D%29
"Exposition artistique ""Dramagraphie""";49.8503116;0.6233199;True;https://www.google.com/maps/search/?api=1&query=49.8503116%2C0.6233199%28Exposition%20artistique%20%22Dramagraphie%22%29
Le Bièvredent;49.5299197;1.52563618;True;https://www.google.com/maps/search/?api=1&query=49.5299197%2C1.52563618%28Le%20Bi%C3%A8vredent%29
Concert : Benjamin Biolay;49.4881755;0.1300304;True;https://www.google.com/maps/search/?api=1&query=49.4881755%2C0.1300304%28Concert%20%3A%20Benjamin%20Biolay%29
Meublé 54 LEVILLAIN;50.06029;1.372715;True;https://www.google.com/maps/search/?api=1&query=50.06029%2C1.372715%28Meubl%C3%A9%2054%20LEVILLAIN%29
Un après-midi à la ferme;49.767861;0.733197;True;https://www.google.com/maps/search/?api=1&query=49.767861%2C0.733197%28Un%20apr%C3%A8s-midi%20%C3%A0%20la%20ferme%29
All Suites Appart Hôtel Le Havre - GESTLEHAVRE;49.4884321;0.12561885;True;https://www.google.com/maps/search/?api=1&query=49.4884321%2C0.12561885%28All%20Suites%20Appart%20H%C3%B4tel%20Le%20Havre%20-%20GESTLEHAVRE%29
Gîte du petit pressoir;50.005794;1.436099;True;https://www.google.com/maps/search/?api=1&query=50.005794%2C1.436099%28G%C3%AEte%20du%20petit%20pressoir%29
La Longère;49.4870855;1.71383796;True;https://www.google.com/maps/search/?api=1&query=49.4870855%2C1.71383796%28La%20Long%C3%A8re%29
Fête de la musique à Cideville;49.6155179;0.894361;True;https://www.google.com/maps/search/?api=1&query=49.6155179%2C0.894361%28F%C3%AAte%20de%20la%20musique%20%C3%A0%20Cideville%29
Marais de Longueil;49.8833149;0.9552132;True;https://www.google.com/maps/search/?api=1&query=49.8833149%2C0.9552132%28Marais%20de%20Longueil%29
Écomusée Pays de Caux - Traditions du Lin;49.6970888;0.84017514;True;https://www.google.com/maps/search/?api=1&query=49.6970888%2C0.84017514%28%C3%89comus%C3%A9e%20Pays%20de%20Caux%20-%20Traditions%20du%20Lin%29
Le Fournil du Lin;49.72062;0.78141;True;https://www.google.com/maps/search/?api=1&query=49.72062%2C0.78141%28Le%20Fournil%20du%20Lin%29
Visite théâtralisée : Perret la nuit...;49.4917758;0.1075554;True;https://www.google.com/maps/search/?api=1&query=49.4917758%2C0.1075554%28Visite%20th%C3%A9%C3%A2tralis%C3%A9e%20%3A%20Perret%20la%20nuit...%29
Hôtel de Bourgtheroulde ***** - Autograph Collection;49.442099;1.08830899;True;https://www.google.com/maps/search/?api=1&query=49.442099%2C1.08830899%28H%C3%B4tel%20de%20Bourgtheroulde%20%2A%2A%2A%2A%2A%20-%20Autograph%20Collection%29
Jardin du Manoir de l'Aumônerie;49.4343085;0.96751228;True;https://www.google.com/maps/search/?api=1&query=49.4343085%2C0.96751228%28Jardin%20du%20Manoir%20de%20l%27Aum%C3%B4nerie%29
[Animations] Village des sports;49.9303236;1.08067914;True;https://www.google.com/maps/search/?api=1&query=49.9303236%2C1.08067914%28%5BAnimations%5D%20Village%20des%20sports%29
L'insolit O Verger;49.486708;1.419909;True;https://www.google.com/maps/search/?api=1&query=49.486708%2C1.419909%28L%27insolit%20O%20Verger%29
Aire de pique-nique d'Héronchelles;49.5288218;1.383356;True;https://www.google.com/maps/search/?api=1&query=49.5288218%2C1.383356%28Aire%20de%20pique-nique%20d%27H%C3%A9ronchelles%29
Circuit du Tournant;49.957;1.22251;True;https://www.google.com/maps/search/?api=1&query=49.957%2C1.22251%28Circuit%20du%20Tournant%29
Gîte Côté Mer;49.898202;0.9164395;True;https://www.google.com/maps/search/?api=1&query=49.898202%2C0.9164395%28G%C3%AEte%20C%C3%B4t%C3%A9%20Mer%29
Mon premier ciné concert;49.5758845;0.4698193;True;https://www.google.com/maps/search/?api=1&query=49.5758845%2C0.4698193%28Mon%20premier%20cin%C3%A9%20concert%29
La croix de pierre;49.5714005;0.53613915;True;https://www.google.com/maps/search/?api=1&query=49.5714005%2C0.53613915%28La%20croix%20de%20pierre%29
Le Cotin des Cordiers;50.0607;1.37014;True;https://www.google.com/maps/search/?api=1&query=50.0607%2C1.37014%28Le%20Cotin%20des%20Cordiers%29
[Concours de pétanque] La Boule Offranvillaise;49.8691573;1.0491045;True;https://www.google.com/maps/search/?api=1&query=49.8691573%2C1.0491045%28%5BConcours%20de%20p%C3%A9tanque%5D%20La%20Boule%20Offranvillaise%29
Aux Anciennes Halles;49.5846768;1.3592135;True;https://www.google.com/maps/search/?api=1&query=49.5846768%2C1.3592135%28Aux%20Anciennes%20Halles%29
